Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Sell,210,4706.15,2021-10-11 06:15:00,988291.4999999999,990696.9999999999
Buy,210,4706.15,2021-10-11 06:15:00,988291.4999999999,2405.5
Sell,210,4715.69,2021-10-11 06:30:00,990294.8999999999,992700.3999999999
Buy,210,4715.69,2021-10-11 06:30:00,990294.8999999999,2405.5
Sell,210,4742.92,2021-10-11 06:45:00,996013.2000000001,998418.7000000001
Buy,210,4742.92,2021-10-11 06:45:00,996013.2000000001,2405.5
Sell,210,4731.09,2021-10-11 07:00:00,993528.9,995934.4
Buy,210,4731.09,2021-10-11 07:00:00,993528.9,2405.5
Sell,210,4741.95,2021-10-11 07:15:00,995809.5,998215.0
Buy,210,4741.95,2021-10-11 07:15:00,995809.5,2405.5
Sell,210,4720.9,2021-10-11 07:30:00,991388.9999999999,993794.4999999999
Buy,210,4720.9,2021-10-11 07:30:00,991388.9999999999,2405.5
Sell,210,4718.79,2021-10-11 07:45:00,990945.9,993351.4
Buy,210,4718.79,2021-10-11 07:45:00,990945.9,2405.5
Sell,210,4723.42,2021-10-11 08:00:00,991918.2000000001,994323.7000000001
Buy,210,4723.42,2021-10-11 08:00:00,991918.2000000001,2405.5
Sell,210,4730.12,2021-10-11 08:15:00,993325.2,995730.7
Buy,210,4730.12,2021-10-11 08:15:00,993325.2,2405.5
Sell,210,4719.07,2021-10-11 08:30:00,991004.7,993410.2
Buy,210,4719.07,2021-10-11 08:30:00,991004.7,2405.5
Sell,210,4713.39,2021-10-11 08:45:00,989811.9,992217.4
Buy,210,4713.39,2021-10-11 08:45:00,989811.9,2405.5
Sell,210,4711.04,2021-10-11 09:00:00,989318.4,991723.9
Buy,210,4711.04,2021-10-11 09:00:00,989318.4,2405.5
Sell,210,4716.17,2021-10-11 09:15:00,990395.7000000001,992801.2000000001
Buy,210,4716.17,2021-10-11 09:15:00,990395.7000000001,2405.5
Sell,210,4715.48,2021-10-11 09:30:00,990250.7999999999,992656.2999999999
Buy,210,4715.48,2021-10-11 09:30:00,990250.7999999999,2405.5
Sell,210,4711.84,2021-10-11 09:45:00,989486.4,991891.9
Buy,210,4711.84,2021-10-11 09:45:00,989486.4,2405.5
Sell,210,4728.95,2021-10-11 10:00:00,993079.5,995485.0
Buy,210,4728.95,2021-10-11 10:00:00,993079.5,2405.5
Sell,210,4743.46,2021-10-11 10:15:00,996126.6,998532.1
Buy,210,4743.46,2021-10-11 10:15:00,996126.6,2405.5
Sell,210,4751.46,2021-10-11 10:30:00,997806.6,1000212.1
Buy,210,4751.46,2021-10-11 10:30:00,997806.6,2405.5
Sell,210,4743.33,2021-10-11 10:45:00,996099.2999999999,998504.7999999999
Buy,210,4743.33,2021-10-11 10:45:00,996099.2999999999,2405.5
Sell,210,4757.21,2021-10-11 11:00:00,999014.1,1001419.6
Buy,210,4757.21,2021-10-11 11:00:00,999014.1,2405.5
Sell,210,4738.51,2021-10-11 11:15:00,995087.1000000001,997492.6000000001
Buy,210,4738.51,2021-10-11 11:15:00,995087.1000000001,2405.5
Sell,210,4742.05,2021-10-11 11:30:00,995830.5,998236.0
Buy,210,4742.05,2021-10-11 11:30:00,995830.5,2405.5
Sell,210,4732.28,2021-10-11 11:45:00,993778.7999999999,996184.2999999999
Buy,210,4732.28,2021-10-11 11:45:00,993778.7999999999,2405.5
Sell,210,4753.01,2021-10-11 12:00:00,998132.1000000001,1000537.6000000001
Buy,210,4753.01,2021-10-11 12:00:00,998132.1000000001,2405.5
Sell,210,4729.66,2021-10-11 12:15:00,993228.6,995634.1
Buy,210,4729.66,2021-10-11 12:15:00,993228.6,2405.5
Sell,210,4737.09,2021-10-11 12:30:00,994788.9,997194.4
Buy,210,4737.09,2021-10-11 12:30:00,994788.9,2405.5
Sell,210,4712.76,2021-10-11 12:45:00,989679.6000000001,992085.1000000001
Buy,210,4712.76,2021-10-11 12:45:00,989679.6000000001,2405.5
Sell,210,4724.75,2021-10-11 13:00:00,992197.5,994603.0
Buy,210,4724.75,2021-10-11 13:00:00,992197.5,2405.5
Sell,210,4714.25,2021-10-11 13:15:00,989992.5,992398.0
Buy,210,4714.25,2021-10-11 13:15:00,989992.5,2405.5
Sell,210,4788.68,2021-10-11 13:30:00,1005622.8,1008028.3
Buy,210,4788.68,2021-10-11 13:30:00,1005622.8,2405.5
Sell,210,4796.16,2021-10-11 13:45:00,1007193.6,1009599.1
Buy,210,4796.16,2021-10-11 13:45:00,1007193.6,2405.5
Sell,210,4851.16,2021-10-11 14:00:00,1018743.6,1021149.1
Buy,210,4851.16,2021-10-11 14:00:00,1018743.6,2405.5
Sell,210,4833.95,2021-10-11 14:15:00,1015129.5,1017535.0
Buy,210,4833.95,2021-10-11 14:15:00,1015129.5,2405.5
Sell,210,4841.99,2021-10-11 14:30:00,1016817.8999999999,1019223.3999999999
Buy,210,4841.99,2021-10-11 14:30:00,1016817.8999999999,2405.5
Sell,210,4849.75,2021-10-11 14:45:00,1018447.5,1020853.0
Buy,210,4849.75,2021-10-11 14:45:00,1018447.5,2405.5
Sell,210,4848.97,2021-10-11 15:00:00,1018283.7000000001,1020689.2000000001
Buy,210,4848.97,2021-10-11 15:00:00,1018283.7000000001,2405.5
Sell,210,4841.08,2021-10-11 15:15:00,1016626.7999999999,1019032.2999999999
Buy,210,4841.08,2021-10-11 15:15:00,1016626.7999999999,2405.5
Sell,210,4852.33,2021-10-11 15:30:00,1018989.2999999999,1021394.7999999999
Buy,210,4852.33,2021-10-11 15:30:00,1018989.2999999999,2405.5
Sell,210,4850.95,2021-10-11 15:45:00,1018699.5,1021105.0
Buy,210,4850.95,2021-10-11 15:45:00,1018699.5,2405.5
Sell,210,4846.97,2021-10-11 16:00:00,1017863.7000000001,1020269.2000000001
Buy,210,4846.97,2021-10-11 16:00:00,1017863.7000000001,2405.5
Sell,210,4850.66,2021-10-11 16:15:00,1018638.6,1021044.1
Buy,210,4850.66,2021-10-11 16:15:00,1018638.6,2405.5
Sell,210,4840.54,2021-10-11 16:30:00,1016513.4,1018918.9
Buy,210,4840.54,2021-10-11 16:30:00,1016513.4,2405.5
Sell,210,4852.08,2021-10-11 16:45:00,1018936.7999999999,1021342.2999999999
Buy,210,4852.08,2021-10-11 16:45:00,1018936.7999999999,2405.5
Sell,210,4844.44,2021-10-11 17:00:00,1017332.3999999999,1019737.8999999999
Buy,210,4844.44,2021-10-11 17:00:00,1017332.3999999999,2405.5
Sell,210,4849.56,2021-10-11 17:15:00,1018407.6000000001,1020813.1000000001
Buy,210,4849.56,2021-10-11 17:15:00,1018407.6000000001,2405.5
Sell,210,4840.75,2021-10-11 17:30:00,1016557.5,1018963.0
Buy,210,4840.75,2021-10-11 17:30:00,1016557.5,2405.5
Sell,210,4844.63,2021-10-11 17:45:00,1017372.3,1019777.8
Buy,210,4844.63,2021-10-11 17:45:00,1017372.3,2405.5
Sell,210,4823.39,2021-10-11 18:00:00,1012911.9,1015317.4
Buy,210,4823.39,2021-10-11 18:00:00,1012911.9,2405.5
Sell,210,4817.4,2021-10-11 18:15:00,1011653.9999999999,1014059.4999999999
Buy,210,4817.4,2021-10-11 18:15:00,1011653.9999999999,2405.5
Sell,210,4800.51,2021-10-11 18:30:00,1008107.1000000001,1010512.6000000001
Buy,210,4800.51,2021-10-11 18:30:00,1008107.1000000001,2405.5
Sell,210,4786.98,2021-10-11 18:45:00,1005265.7999999999,1007671.2999999999
Buy,210,4786.98,2021-10-11 18:45:00,1005265.7999999999,2405.5
Sell,210,4808.07,2021-10-11 19:00:00,1009694.7,1012100.2
Buy,210,4808.07,2021-10-11 19:00:00,1009694.7,2405.5
Sell,210,4786.5,2021-10-11 19:15:00,1005165.0,1007570.5
Buy,210,4786.5,2021-10-11 19:15:00,1005165.0,2405.5
Sell,210,4739.73,2021-10-11 19:30:00,995343.2999999999,997748.7999999999
Buy,210,4739.73,2021-10-11 19:30:00,995343.2999999999,2405.5
Sell,210,4706.16,2021-10-11 19:45:00,988293.6,990699.1
Buy,210,4706.16,2021-10-11 19:45:00,988293.6,2405.5
Sell,210,4696.0,2021-10-11 20:00:00,986160.0,988565.5
Buy,210,4696.0,2021-10-11 20:00:00,986160.0,2405.5
Sell,210,4702.57,2021-10-11 20:15:00,987539.7,989945.2
Buy,210,4702.57,2021-10-11 20:15:00,987539.7,2405.5
Sell,210,4675.02,2021-10-11 20:30:00,981754.2000000001,984159.7000000001
Buy,210,4675.02,2021-10-11 20:30:00,981754.2000000001,2405.5
Sell,210,4641.27,2021-10-11 20:45:00,974666.7000000001,977072.2000000001
Buy,210,4641.27,2021-10-11 20:45:00,974666.7000000001,2405.5
Sell,210,4624.26,2021-10-11 21:00:00,971094.6000000001,973500.1000000001
Buy,210,4624.26,2021-10-11 21:00:00,971094.6000000001,2405.5
Sell,210,4581.28,2021-10-11 21:15:00,962068.7999999999,964474.2999999999
Buy,210,4581.28,2021-10-11 21:15:00,962068.7999999999,2405.5
Sell,210,4623.42,2021-10-11 21:30:00,970918.2000000001,973323.7000000001
Buy,210,4623.42,2021-10-11 21:30:00,970918.2000000001,2405.5
Sell,210,4557.42,2021-10-11 21:45:00,957058.2000000001,959463.7000000001
Buy,210,4557.42,2021-10-11 21:45:00,957058.2000000001,2405.5
Sell,210,4606.33,2021-10-11 22:00:00,967329.2999999999,969734.7999999999
Buy,210,4606.33,2021-10-11 22:00:00,967329.2999999999,2405.5
Sell,210,4592.51,2021-10-11 22:15:00,964427.1000000001,966832.6000000001
Buy,210,4592.51,2021-10-11 22:15:00,964427.1000000001,2405.5
Sell,210,4613.13,2021-10-11 22:30:00,968757.3,971162.8
Buy,210,4613.13,2021-10-11 22:30:00,968757.3,2405.5
Sell,210,4644.64,2021-10-11 22:45:00,975374.4,977779.9
Buy,210,4644.64,2021-10-11 22:45:00,975374.4,2405.5
Sell,210,4632.0,2021-10-11 23:00:00,972720.0,975125.5
Buy,210,4632.0,2021-10-11 23:00:00,972720.0,2405.5
Sell,210,4604.42,2021-10-11 23:15:00,966928.2000000001,969333.7000000001
Buy,210,4604.42,2021-10-11 23:15:00,966928.2000000001,2405.5
Sell,210,4615.97,2021-10-11 23:30:00,969353.7000000001,971759.2000000001
Buy,210,4615.97,2021-10-11 23:30:00,969353.7000000001,2405.5
Sell,210,4632.21,2021-10-11 23:45:00,972764.1,975169.6
Buy,210,4632.21,2021-10-11 23:45:00,972764.1,2405.5
Sell,210,4136.88,2021-10-12 00:00:00,868744.8,871150.3
Buy,208,4180.6,2021-10-12 02:30:00,869564.8,1585.5
Sell,208,4164.81,2021-10-12 02:45:00,866280.4800000001,867865.9800000001
Buy,209,4146.07,2021-10-12 04:00:00,866528.6299999999,1337.3500000002095
Sell,209,4155.0,2021-10-12 04:15:00,868395.0,869732.3500000002
Buy,211,4119.68,2021-10-12 05:45:00,869252.4800000001,479.87000000011176
Sell,211,4130.16,2021-10-12 06:00:00,871463.76,871943.6300000001
Buy,211,4113.47,2021-10-12 06:15:00,867942.17,4001.460000000079
Sell,211,4121.33,2021-10-12 06:30:00,869600.63,873602.0900000001
Buy,211,4121.33,2021-10-12 06:30:00,869600.63,4001.460000000079
Sell,211,4065.54,2021-10-12 06:45:00,857828.94,861830.4
Buy,211,4065.54,2021-10-12 06:45:00,857828.94,4001.460000000079
Sell,211,4063.09,2021-10-12 07:00:00,857311.99,861313.4500000001
Buy,211,4073.71,2021-10-12 09:00:00,859552.81,1760.640000000014
Sell,211,4058.09,2021-10-12 09:15:00,856256.99,858017.63
Buy,211,4058.09,2021-10-12 09:15:00,856256.99,1760.640000000014
Sell,211,4093.95,2021-10-12 09:30:00,863823.45,865584.09
Buy,206,4182.87,2021-10-12 12:00:00,861671.22,3912.8699999999953
Sell,206,4156.62,2021-10-12 12:15:00,856263.72,860176.59
Buy,204,4200.59,2021-10-12 13:30:00,856920.36,3256.2299999999814
Sell,204,4200.96,2021-10-12 13:45:00,856995.84,860252.07
Buy,204,4200.96,2021-10-12 13:45:00,856995.84,3256.2299999999814
Sell,204,4198.13,2021-10-12 14:00:00,856418.52,859674.75
Buy,204,4198.13,2021-10-12 14:00:00,856418.52,3256.2299999999814
Sell,204,4175.47,2021-10-12 14:15:00,851795.88,855052.11
Buy,204,4175.47,2021-10-12 14:15:00,851795.88,3256.2299999999814
Sell,204,4170.92,2021-10-12 14:30:00,850867.68,854123.91
Buy,214,3987.73,2021-10-12 16:00:00,853374.22,749.6900000000605
Sell,214,3990.79,2021-10-12 16:15:00,854029.0599999999,854778.75
Buy,212,4014.81,2021-10-12 19:45:00,851139.72,3639.030000000028
Sell,212,4022.02,2021-10-12 20:00:00,852668.24,856307.27
Buy,212,4037.5,2021-10-12 21:00:00,855950.0,357.2700000000186
Sell,212,4034.74,2021-10-12 21:15:00,855364.88,855722.15
Buy,214,3982.97,2021-10-12 22:15:00,852355.58,3366.570000000065
Sell,214,3986.08,2021-10-12 22:30:00,853021.12,856387.6900000001
Buy,207,4136.93,2021-10-20 22:30:00,856344.51,43.18000000005122
Sell,207,4129.29,2021-10-20 22:45:00,854763.03,854806.2100000001
Buy,203,4200.74,2021-10-21 00:15:00,852750.22,2055.990000000107
Sell,203,4208.79,2021-10-21 00:30:00,854384.37,856440.3600000001
Buy,203,4208.79,2021-10-21 00:30:00,854384.37,2055.990000000107
Sell,203,4193.7,2021-10-21 00:45:00,851321.1,853377.0900000001
Buy,203,4193.7,2021-10-21 00:45:00,851321.1,2055.990000000107
Sell,203,4233.7,2021-10-21 01:00:00,859441.1,861497.0900000001
Buy,203,4233.7,2021-10-21 01:00:00,859441.1,2055.990000000107
Sell,203,4233.07,2021-10-21 01:15:00,859313.21,861369.2000000001
Buy,203,4233.07,2021-10-21 01:15:00,859313.21,2055.990000000107
Sell,203,4219.42,2021-10-21 01:30:00,856542.26,858598.2500000001
Buy,203,4219.42,2021-10-21 01:30:00,856542.26,2055.990000000107
Sell,203,4201.66,2021-10-21 01:45:00,852936.98,854992.9700000001
Buy,203,4201.66,2021-10-21 01:45:00,852936.98,2055.990000000107
Sell,203,4204.26,2021-10-21 02:00:00,853464.78,855520.7700000001
Buy,203,4204.26,2021-10-21 02:00:00,853464.78,2055.990000000107
Sell,203,4187.7,2021-10-21 02:15:00,850103.1,852159.0900000001
Buy,203,4187.7,2021-10-21 02:15:00,850103.1,2055.990000000107
Sell,203,4207.3,2021-10-21 02:30:00,854081.9,856137.8900000001
Buy,203,4207.3,2021-10-21 02:30:00,854081.9,2055.990000000107
Sell,203,4199.49,2021-10-21 02:45:00,852496.47,854552.4600000001
Buy,203,4199.49,2021-10-21 02:45:00,852496.47,2055.990000000107
Sell,203,4179.05,2021-10-21 03:00:00,848347.15,850403.1400000001
Buy,203,4179.05,2021-10-21 03:00:00,848347.15,2055.990000000107
Sell,203,4159.7,2021-10-21 03:15:00,844419.1,846475.0900000001
Buy,202,4190.0,2021-10-21 03:45:00,846380.0,95.09000000008382
Sell,202,4182.14,2021-10-21 04:00:00,844792.28,844887.3700000001
Buy,202,4182.14,2021-10-21 04:00:00,844792.28,95.09000000008382
Sell,202,4163.2,2021-10-21 04:15:00,840966.3999999999,841061.49
Buy,200,4188.75,2021-10-21 05:00:00,837750.0,3311.4899999999907
Sell,200,4179.07,2021-10-21 05:15:00,835814.0,839125.49
Buy,200,4179.07,2021-10-21 05:15:00,835814.0,3311.4899999999907
Sell,200,4182.61,2021-10-21 05:30:00,836521.9999999999,839833.4899999999
Buy,200,4182.61,2021-10-21 05:30:00,836521.9999999999,3311.4899999999907
Sell,200,4178.71,2021-10-21 05:45:00,835742.0,839053.49
Buy,200,4178.71,2021-10-21 05:45:00,835742.0,3311.4899999999907
Sell,200,4167.56,2021-10-21 06:00:00,833512.0000000001,836823.4900000001
Buy,199,4184.6,2021-10-21 08:15:00,832735.4,4088.090000000084
Sell,199,4203.27,2021-10-21 08:30:00,836450.7300000001,840538.8200000002
Buy,199,4203.27,2021-10-21 08:30:00,836450.7300000001,4088.090000000084
Sell,199,4200.02,2021-10-21 08:45:00,835803.9800000001,839892.0700000002
Buy,199,4200.02,2021-10-21 08:45:00,835803.9800000001,4088.090000000084
Sell,199,4225.29,2021-10-21 09:00:00,840832.71,844920.8
Buy,199,4225.29,2021-10-21 09:00:00,840832.71,4088.090000000084
Sell,199,4234.66,2021-10-21 09:15:00,842697.34,846785.43
Buy,199,4234.66,2021-10-21 09:15:00,842697.34,4088.090000000084
Sell,199,4288.0,2021-10-21 09:30:00,853312.0,857400.0900000001
Buy,199,4288.0,2021-10-21 09:30:00,853312.0,4088.090000000084
Sell,199,4306.69,2021-10-21 09:45:00,857031.3099999999,861119.4
Buy,199,4306.69,2021-10-21 09:45:00,857031.3099999999,4088.090000000084
Sell,199,4298.83,2021-10-21 10:00:00,855467.17,859555.2600000001
Buy,199,4298.83,2021-10-21 10:00:00,855467.17,4088.090000000084
Sell,199,4295.95,2021-10-21 10:15:00,854894.0499999999,858982.14
Buy,199,4295.95,2021-10-21 10:15:00,854894.0499999999,4088.090000000084
Sell,199,4310.0,2021-10-21 10:30:00,857690.0,861778.0900000001
Buy,199,4310.0,2021-10-21 10:30:00,857690.0,4088.090000000084
Sell,199,4313.4,2021-10-21 10:45:00,858366.6,862454.6900000001
Buy,199,4313.4,2021-10-21 10:45:00,858366.6,4088.090000000084
Sell,199,4330.6,2021-10-21 11:00:00,861789.4,865877.4900000001
Buy,199,4330.6,2021-10-21 11:00:00,861789.4,4088.090000000084
Sell,199,4370.29,2021-10-21 11:15:00,869687.71,873775.8
Buy,199,4370.29,2021-10-21 11:15:00,869687.71,4088.090000000084
Sell,199,4258.79,2021-10-21 11:30:00,847499.21,851587.3
Buy,199,4258.79,2021-10-21 11:30:00,847499.21,4088.090000000084
Sell,199,4219.13,2021-10-21 11:45:00,839606.87,843694.9600000001
Buy,199,4219.13,2021-10-21 11:45:00,839606.87,4088.090000000084
Sell,199,4169.15,2021-10-21 12:00:00,829660.85,833748.9400000001
Buy,199,4169.15,2021-10-21 12:00:00,829660.85,4088.090000000084
Sell,199,4208.24,2021-10-21 12:15:00,837439.76,841527.8500000001
Buy,199,4208.24,2021-10-21 12:15:00,837439.76,4088.090000000084
Sell,199,4224.42,2021-10-21 12:30:00,840659.58,844747.67
Buy,199,4224.42,2021-10-21 12:30:00,840659.58,4088.090000000084
Sell,199,4232.65,2021-10-21 12:45:00,842297.35,846385.4400000001
Buy,199,4232.65,2021-10-21 12:45:00,842297.35,4088.090000000084
Sell,199,4226.43,2021-10-21 13:00:00,841059.5700000001,845147.6600000001
Buy,199,4226.43,2021-10-21 13:00:00,841059.5700000001,4088.090000000084
Sell,199,4262.94,2021-10-21 13:15:00,848325.0599999999,852413.15
Buy,199,4262.94,2021-10-21 13:15:00,848325.0599999999,4088.090000000084
Sell,199,4246.2,2021-10-21 13:30:00,844993.7999999999,849081.89
Buy,199,4246.2,2021-10-21 13:30:00,844993.7999999999,4088.090000000084
Sell,199,4221.37,2021-10-21 13:45:00,840052.63,844140.7200000001
Buy,199,4221.37,2021-10-21 13:45:00,840052.63,4088.090000000084
Sell,199,4195.0,2021-10-21 14:00:00,834805.0,838893.0900000001
Buy,199,4195.0,2021-10-21 14:00:00,834805.0,4088.090000000084
Sell,199,4133.64,2021-10-21 14:15:00,822594.3600000001,826682.4500000002
Buy,199,4133.64,2021-10-21 14:15:00,822594.3600000001,4088.090000000084
Sell,199,4139.74,2021-10-21 14:30:00,823808.26,827896.3500000001
Buy,201,4112.67,2021-10-21 15:00:00,826646.67,1249.6800000000512
Sell,201,4038.94,2021-10-21 15:15:00,811826.9400000001,813076.6200000001
Buy,196,4135.64,2021-10-21 16:15:00,810585.4400000001,2491.180000000051
Sell,196,4103.99,2021-10-21 16:30:00,804382.0399999999,806873.22
Buy,196,4103.99,2021-10-21 16:30:00,804382.0399999999,2491.180000000051
Sell,196,4061.0,2021-10-21 16:45:00,795956.0,798447.18
Buy,195,4083.91,2021-10-21 21:30:00,796362.45,2084.730000000098
Sell,195,4095.86,2021-10-21 21:45:00,798692.7000000001,800777.4300000002
Buy,195,4104.26,2021-10-21 22:00:00,800330.7000000001,446.7300000000978
Sell,195,4111.81,2021-10-21 22:15:00,801802.9500000001,802249.6800000002
Buy,195,4111.81,2021-10-21 22:15:00,801802.9500000001,446.7300000000978
Sell,195,4080.73,2021-10-21 22:30:00,795742.35,796189.0800000001
Buy,195,4072.65,2021-10-21 22:45:00,794166.75,2022.3300000000745
Sell,195,4087.14,2021-10-21 23:00:00,796992.2999999999,799014.63
Buy,195,4087.14,2021-10-21 23:00:00,796992.2999999999,2022.3300000000745
Sell,195,4061.84,2021-10-21 23:15:00,792058.8,794081.1300000001
Buy,194,4077.17,2021-10-21 23:30:00,790970.98,3110.1500000001397
Sell,194,4057.26,2021-10-21 23:45:00,787108.4400000001,790218.5900000002
Buy,193,4084.44,2021-10-22 00:00:00,788296.92,1921.6700000001583
Sell,193,4107.43,2021-10-22 00:15:00,792733.9900000001,794655.6600000003
Buy,193,4107.43,2021-10-22 00:15:00,792733.9900000001,1921.6700000001583
Sell,193,4127.41,2021-10-22 00:30:00,796590.13,798511.8000000002
Buy,193,4127.08,2021-10-22 01:30:00,796526.44,1985.3600000002189
Sell,193,4107.45,2021-10-22 01:45:00,792737.85,794723.2100000002
Buy,193,4107.45,2021-10-22 01:45:00,792737.85,1985.3600000002189
Sell,193,4124.99,2021-10-22 02:00:00,796123.07,798108.4300000002
Buy,193,4130.04,2021-10-22 02:15:00,797097.72,1010.7100000001956
Sell,193,4115.82,2021-10-22 02:30:00,794353.2599999999,795363.9700000001
Buy,193,4115.82,2021-10-22 02:30:00,794353.2599999999,1010.7100000001956
Sell,193,4116.19,2021-10-22 02:45:00,794424.6699999999,795435.3800000001
Buy,191,4149.74,2021-10-22 04:15:00,792600.34,2835.0400000001537
Sell,191,4147.55,2021-10-22 04:30:00,792182.05,795017.0900000002
Buy,191,4147.55,2021-10-22 04:30:00,792182.05,2835.0400000001537
Sell,191,4153.11,2021-10-22 04:45:00,793244.0099999999,796079.05
Buy,191,4153.11,2021-10-22 04:45:00,793244.0099999999,2835.0400000001537
Sell,191,4146.72,2021-10-22 05:00:00,792023.52,794858.5600000002
Buy,191,4146.72,2021-10-22 05:00:00,792023.52,2835.0400000001537
Sell,191,4128.71,2021-10-22 05:15:00,788583.61,791418.6500000001
Buy,191,4128.71,2021-10-22 05:15:00,788583.61,2835.0400000001537
Sell,191,4135.56,2021-10-22 05:30:00,789891.9600000001,792727.0000000002
Buy,191,4135.56,2021-10-22 05:30:00,789891.9600000001,2835.0400000001537
Sell,191,4134.61,2021-10-22 05:45:00,789710.5099999999,792545.55
Buy,191,4134.61,2021-10-22 05:45:00,789710.5099999999,2835.0400000001537
Sell,191,4141.02,2021-10-22 06:00:00,790934.8200000001,793769.8600000002
Buy,191,4141.02,2021-10-22 06:00:00,790934.8200000001,2835.0400000001537
Sell,191,4116.68,2021-10-22 06:15:00,786285.88,789120.9200000002
Buy,191,4116.68,2021-10-22 06:15:00,786285.88,2835.0400000001537
Sell,191,4114.99,2021-10-22 06:30:00,785963.09,788798.1300000001
Buy,191,4114.99,2021-10-22 06:30:00,785963.09,2835.0400000001537
Sell,191,4121.86,2021-10-22 06:45:00,787275.2599999999,790110.3
Buy,191,4121.86,2021-10-22 06:45:00,787275.2599999999,2835.0400000001537
Sell,191,4116.18,2021-10-22 07:00:00,786190.38,789025.4200000002
Buy,191,4116.18,2021-10-22 07:00:00,786190.38,2835.0400000001537
Sell,191,4130.78,2021-10-22 07:15:00,788978.98,791814.0200000001
Buy,191,4130.78,2021-10-22 07:15:00,788978.98,2835.0400000001537
Sell,191,4146.77,2021-10-22 07:30:00,792033.0700000001,794868.1100000002
Buy,191,4146.77,2021-10-22 07:30:00,792033.0700000001,2835.0400000001537
Sell,191,4147.35,2021-10-22 07:45:00,792143.8500000001,794978.8900000002
Buy,191,4147.35,2021-10-22 07:45:00,792143.8500000001,2835.0400000001537
Sell,191,4156.91,2021-10-22 08:00:00,793969.8099999999,796804.8500000001
Buy,191,4156.91,2021-10-22 08:00:00,793969.8099999999,2835.0400000001537
