Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Sell,386,2464.69,2021-10-06 17:45:00,951370.34,952201.62
Buy,386,2464.69,2021-10-06 17:45:00,951370.34,831.2800000000279
Sell,386,2613.15,2021-10-06 18:00:00,1008675.9,1009507.18
Buy,386,2613.15,2021-10-06 18:00:00,1008675.9,831.2800000000279
Sell,386,2470.5,2021-10-06 18:15:00,953613.0,954444.28
Buy,386,2470.5,2021-10-06 18:15:00,953613.0,831.2800000000279
Sell,386,2468.95,2021-10-06 18:30:00,953014.7,953845.98
Buy,386,2468.95,2021-10-06 18:30:00,953014.7,831.2800000000279
Sell,386,2473.04,2021-10-06 18:45:00,954593.44,955424.72
Buy,386,2473.04,2021-10-06 18:45:00,954593.44,831.2800000000279
Sell,386,2463.43,2021-10-06 19:00:00,950883.98,951715.26
Buy,386,2463.43,2021-10-06 19:00:00,950883.98,831.2800000000279
Sell,386,2454.65,2021-10-06 19:15:00,947494.9,948326.18
Buy,386,2454.65,2021-10-06 19:15:00,947494.9,831.2800000000279
Sell,386,2467.98,2021-10-06 19:30:00,952640.28,953471.56
Buy,386,2467.98,2021-10-06 19:30:00,952640.28,831.2800000000279
Sell,386,2439.59,2021-10-06 20:00:00,941681.7400000001,942513.0200000001
Buy,386,2439.59,2021-10-06 20:00:00,941681.7400000001,831.2800000000279
Sell,386,2443.29,2021-10-06 20:15:00,943109.94,943941.22
Buy,386,2443.29,2021-10-06 20:15:00,943109.94,831.2800000000279
Sell,386,2448.62,2021-10-06 20:30:00,945167.32,945998.6
Buy,386,2448.62,2021-10-06 20:30:00,945167.32,831.2800000000279
Sell,386,2468.62,2021-10-06 20:45:00,952887.32,953718.6
Buy,386,2468.62,2021-10-06 20:45:00,952887.32,831.2800000000279
Sell,386,2459.87,2021-10-06 21:00:00,949509.82,950341.1
Buy,386,2459.87,2021-10-06 21:00:00,949509.82,831.2800000000279
Sell,386,2473.35,2021-10-06 21:15:00,954713.1,955544.38
Buy,386,2473.35,2021-10-06 21:15:00,954713.1,831.2800000000279
Sell,386,2476.89,2021-10-06 21:30:00,956079.5399999999,956910.82
Buy,386,2476.89,2021-10-06 21:30:00,956079.5399999999,831.2800000000279
Sell,386,2482.27,2021-10-06 21:45:00,958156.22,958987.5
Buy,386,2482.27,2021-10-06 21:45:00,958156.22,831.2800000000279
Sell,386,2489.1,2021-10-06 22:00:00,960792.6,961623.88
Buy,386,2489.1,2021-10-06 22:00:00,960792.6,831.2800000000279
Sell,386,2478.28,2021-10-06 22:30:00,956616.0800000001,957447.3600000001
Buy,386,2478.28,2021-10-06 22:30:00,956616.0800000001,831.2800000000279
Sell,386,2487.7,2021-10-06 22:45:00,960252.2,961083.48
Buy,386,2487.7,2021-10-06 22:45:00,960252.2,831.2800000000279
Sell,386,2485.62,2021-10-06 23:00:00,959449.32,960280.6
Buy,386,2485.62,2021-10-06 23:00:00,959449.32,831.2800000000279
Sell,386,2483.96,2021-10-06 23:15:00,958808.56,959639.8400000001
Buy,386,2483.96,2021-10-06 23:15:00,958808.56,831.2800000000279
Sell,386,2484.06,2021-10-06 23:30:00,958847.16,959678.4400000001
Buy,386,2484.06,2021-10-06 23:30:00,958847.16,831.2800000000279
Sell,386,2471.11,2021-10-06 23:45:00,953848.4600000001,954679.7400000001
Buy,386,2471.11,2021-10-06 23:45:00,953848.4600000001,831.2800000000279
Sell,386,2164.31,2021-10-07 00:00:00,835423.66,836254.9400000001
Buy,386,2164.31,2021-10-07 00:00:00,835423.66,831.2800000000279
Sell,386,2176.23,2021-10-07 00:15:00,840024.78,840856.06
Buy,386,2176.23,2021-10-07 00:15:00,840024.78,831.2800000000279
Sell,386,2191.5,2021-10-07 00:30:00,845919.0,846750.28
Buy,386,2191.5,2021-10-07 00:30:00,845919.0,831.2800000000279
Sell,386,2177.55,2021-10-07 00:45:00,840534.3,841365.5800000001
Buy,240,3502.96,2021-10-09 01:45:00,840710.4,655.1800000000512
Sell,240,3493.15,2021-10-09 02:00:00,838356.0,839011.18
Buy,239,3498.98,2021-10-09 02:15:00,836256.22,2754.960000000079
Sell,239,3490.28,2021-10-09 02:30:00,834176.92,836931.8800000001
Buy,176,4750.45,2021-10-11 00:00:00,836079.2,852.6800000001676
Sell,176,4754.49,2021-10-11 00:15:00,836790.24,837642.9200000002
Buy,176,4754.49,2021-10-11 00:15:00,836790.24,852.6800000001676
Sell,176,4722.65,2021-10-11 00:30:00,831186.3999999999,832039.0800000001
Buy,176,4722.65,2021-10-11 00:30:00,831186.3999999999,852.6800000001676
Sell,176,4724.01,2021-10-11 00:45:00,831425.76,832278.4400000002
Buy,176,4724.01,2021-10-11 00:45:00,831425.76,852.6800000001676
Sell,176,4738.12,2021-10-11 01:00:00,833909.12,834761.8000000002
Buy,176,4738.12,2021-10-11 01:00:00,833909.12,852.6800000001676
Sell,176,4744.99,2021-10-11 01:15:00,835118.24,835970.9200000002
Buy,176,4744.99,2021-10-11 01:15:00,835118.24,852.6800000001676
Sell,176,4744.15,2021-10-11 01:30:00,834970.3999999999,835823.0800000001
Buy,176,4744.15,2021-10-11 01:30:00,834970.3999999999,852.6800000001676
Sell,176,4733.59,2021-10-11 01:45:00,833111.8400000001,833964.5200000003
Buy,176,4733.59,2021-10-11 01:45:00,833111.8400000001,852.6800000001676
Sell,176,4746.99,2021-10-11 02:00:00,835470.24,836322.9200000002
Buy,176,4746.99,2021-10-11 02:00:00,835470.24,852.6800000001676
Sell,176,4750.79,2021-10-11 02:15:00,836139.04,836991.7200000002
Buy,176,4750.79,2021-10-11 02:15:00,836139.04,852.6800000001676
Sell,176,4733.94,2021-10-11 02:30:00,833173.44,834026.1200000001
Buy,176,4733.94,2021-10-11 02:30:00,833173.44,852.6800000001676
Sell,176,4740.82,2021-10-11 02:45:00,834384.32,835237.0000000001
Buy,176,4740.82,2021-10-11 02:45:00,834384.32,852.6800000001676
Sell,176,4722.29,2021-10-11 03:00:00,831123.04,831975.7200000002
Buy,176,4722.29,2021-10-11 03:00:00,831123.04,852.6800000001676
Sell,176,4695.63,2021-10-11 03:15:00,826430.88,827283.5600000002
Buy,176,4695.63,2021-10-11 03:15:00,826430.88,852.6800000001676
Sell,176,4684.89,2021-10-11 03:30:00,824540.64,825393.3200000002
